front_in/normal/crowd/2016_04_07_16_06_09FrontColor.npy,6,0,1
front_in/normal/crowd/2016_04_07_16_03_49FrontColor.npy,12,0,1
front_in/normal/uncrowd/2016_04_07_16_02_19FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_07_15_47_17FrontColor.npy,1,1,0
front_in/normal/uncrowd/2016_04_07_15_06_04FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_07_15_00_45FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_14_58_18FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_07_14_54_21FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_07_14_37_58FrontColor.npy,20,0,1
front_in/noisy/crowd/2016_04_07_14_29_25FrontColor.npy,11,0,3
front_in/noisy/uncrowd/2016_04_07_14_22_52FrontColor.npy,38,0,2
front_in/normal/crowd/2016_04_07_14_11_32FrontColor.npy,7,0,1
front_in/normal/uncrowd/2016_04_07_13_58_13FrontColor.npy,6,0,0
front_in/normal/uncrowd/2016_04_07_13_53_39FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_13_50_31FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_07_13_48_05FrontColor.npy,5,0,0
front_in/normal/crowd/2016_04_07_13_44_59FrontColor.npy,10,1,1
front_in/normal/uncrowd/2016_04_07_13_42_32FrontColor.npy,5,0,0
front_in/normal/crowd/2016_04_07_13_40_42FrontColor.npy,13,0,1
front_in/normal/crowd/2016_04_07_13_36_24FrontColor.npy,12,0,1
front_in/noisy/uncrowd/2016_04_07_13_31_57FrontColor.npy,3,0,2
front_in/noisy/uncrowd/2016_04_07_13_31_20FrontColor.npy,6,0,2
front_in/noisy/uncrowd/2016_04_07_13_30_29FrontColor.npy,1,0,2
front_in/noisy/uncrowd/2016_04_07_12_50_03FrontColor.npy,1,0,2
front_in/normal/uncrowd/2016_04_07_12_18_35FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_12_06_28FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_11_59_06FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_11_58_39FrontColor.npy,0,1,0
front_in/normal/uncrowd/2016_04_07_11_58_20FrontColor.npy,0,1,0
front_in/normal/crowd/2016_04_07_08_49_46FrontColor.npy,3,0,1
front_in/normal/crowd/2016_04_07_08_48_35FrontColor.npy,7,0,1
front_in/normal/crowd/2016_04_07_08_47_18FrontColor.npy,7,0,1
front_in/normal/crowd/2016_04_07_08_45_44FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_07_08_19_48FrontColor.npy,3,0,0
front_in/normal/crowd/2016_04_07_08_17_52FrontColor.npy,2,0,1
front_in/normal/crowd/2016_04_07_08_05_14FrontColor.npy,2,0,1
front_in/normal/uncrowd/2016_04_07_08_04_59FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_07_08_01_11FrontColor.npy,12,0,1
front_in/normal/uncrowd/2016_04_07_07_39_11FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_07_35_43FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_07_07_32_42FrontColor.npy,1,0,1
front_in/normal/uncrowd/2016_04_07_07_30_45FrontColor.npy,3,0,0
front_in/normal/crowd/2016_04_07_07_15_44FrontColor.npy,7,0,1
front_in/normal/crowd/2016_04_07_07_13_38FrontColor.npy,9,0,1
front_in/normal/uncrowd/2016_04_07_07_12_02FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_07_07_10_19FrontColor.npy,9,0,0
front_in/normal/crowd/2016_04_07_07_09_58FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_07_07_09_21FrontColor.npy,5,0,0
front_in/normal/uncrowd/2016_04_07_07_08_43FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_06_52_02FrontColor.npy,0,1,0
front_in/normal/uncrowd/2016_04_07_06_51_08FrontColor.npy,0,1,0
front_in/normal/crowd/2016_04_07_06_49_39FrontColor.npy,1,0,1
front_in/normal/uncrowd/2016_04_07_06_42_46FrontColor.npy,0,1,0
front_in/normal/uncrowd/2016_04_08_19_45_54FrontColor.npy,5,0,0
front_in/normal/crowd/2016_04_08_19_48_13FrontColor.npy,3,0,1
front_in/normal/uncrowd/2016_04_08_19_51_09FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_20_26_18FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_20_28_41FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_07_20_30_15FrontColor.npy,6,0,1
front_in/normal/crowd/2016_04_07_20_33_25FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_07_20_34_34FrontColor.npy,4,0,0
front_in/normal/crowd/2016_04_07_20_36_33FrontColor.npy,7,0,1
front_in/normal/uncrowd/2016_04_07_20_38_26FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_07_20_40_44FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_20_43_21FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_07_20_47_05FrontColor.npy,4,0,0
front_in/normal/uncrowd/2016_04_07_20_50_00FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_20_53_53FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_07_20_54_53FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_07_20_58_22FrontColor.npy,6,0,1
front_in/normal/uncrowd/2016_04_07_21_05_13FrontColor.npy,4,0,0
front_in/normal/crowd/2016_04_07_21_09_52FrontColor.npy,8,0,1
front_in/normal/uncrowd/2016_04_07_21_11_11FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_07_21_13_31FrontColor.npy,5,0,1
front_in/normal/crowd/2016_04_07_21_16_39FrontColor.npy,7,0,1
front_in/normal/uncrowd/2016_04_07_21_18_41FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_21_21_30FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_21_31_42FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_21_34_52FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_07_21_35_59FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_07_21_46_03FrontColor.npy,0,2,0
front_in/normal/uncrowd/2016_04_08_06_39_21FrontColor.npy,0,1,0
front_in/normal/uncrowd/2016_04_08_07_09_41FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_07_12_06FrontColor.npy,17,0,0
front_in/normal/uncrowd/2016_04_08_07_14_05FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_08_07_15_20FrontColor.npy,7,0,1
front_in/normal/crowd/2016_04_08_07_18_22FrontColor.npy,5,0,1
front_in/normal/crowd/2016_04_08_07_19_47FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_08_07_27_39FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_08_07_28_11FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_07_31_12FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_07_42_51FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_07_45_20FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_07_45_47FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_08_07_50_48FrontColor.npy,17,0,1
front_in/normal/crowd/2016_04_08_08_00_30FrontColor.npy,6,0,1
front_in/normal/uncrowd/2016_04_08_08_01_59FrontColor.npy,6,0,0
front_in/normal/uncrowd/2016_04_08_08_04_51FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_08_08_05_18FrontColor.npy,3,0,1
front_in/normal/uncrowd/2016_04_08_08_07_25FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_08_07_47FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_08_12_18FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_08_08_17_10FrontColor.npy,11,0,1
front_in/normal/uncrowd/2016_04_08_08_21_18FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_08_08_29_51FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_08_08_41_59FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_08_43_05FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_08_43_36FrontColor.npy,11,0,0
front_in/normal/crowd/2016_04_08_08_45_33FrontColor.npy,11,0,1
front_in/normal/uncrowd/2016_04_08_08_47_26FrontColor.npy,4,0,0
front_in/normal/uncrowd/2016_04_08_08_52_54FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_08_55_15FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_08_57_30FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_09_04_00FrontColor.npy,4,0,0
front_in/normal/uncrowd/2016_04_08_09_06_48FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_08_09_08_57FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_08_09_18_42FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_08_09_29_17FrontColor.npy,9,0,1
front_in/normal/uncrowd/2016_04_08_09_34_32FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_09_37_11FrontColor.npy,1,0,0
front_in/noisy/crowd/2016_04_08_09_43_45FrontColor.npy,11,0,3
front_in/noisy/uncrowd/2016_04_08_09_54_46FrontColor.npy,5,0,2
front_in/normal/uncrowd/2016_04_08_09_57_16FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_10_08_54FrontColor.npy,0,2,0
front_in/normal/uncrowd/2016_04_08_10_09_39FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_10_10_08FrontColor.npy,1,0,0
front_in/noisy/crowd/2016_04_08_10_10_30FrontColor.npy,7,0,3
front_in/normal/uncrowd/2016_04_08_10_10_55FrontColor.npy,0,1,0
front_in/normal/crowd/2016_04_08_10_13_30FrontColor.npy,8,0,1
front_in/noisy/uncrowd/2016_04_08_10_17_31FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_08_10_19_00FrontColor.npy,1,0,2
front_in/noisy/uncrowd/2016_04_08_10_21_18FrontColor.npy,1,0,2
front_in/noisy/uncrowd/2016_04_08_10_23_01FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_08_10_24_21FrontColor.npy,2,0,2
front_in/normal/uncrowd/2016_04_08_10_29_16FrontColor.npy,1,0,0
front_in/noisy/uncrowd/2016_04_08_10_32_37FrontColor.npy,2,0,2
front_in/noisy/crowd/2016_04_08_10_36_51FrontColor.npy,4,0,3
front_in/normal/uncrowd/2016_04_08_10_37_55FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_08_10_47_16FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_10_51_29FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_10_57_31FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_10_58_50FrontColor.npy,5,0,0
front_in/noisy/uncrowd/2016_04_08_11_02_39FrontColor.npy,2,0,2
front_in/normal/uncrowd/2016_04_08_11_06_08FrontColor.npy,1,0,0
front_in/noisy/uncrowd/2016_04_08_11_15_04FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_08_11_18_30FrontColor.npy,3,0,2
front_in/noisy/uncrowd/2016_04_08_11_18_58FrontColor.npy,3,0,2
front_in/noisy/crowd/2016_04_08_11_20_52FrontColor.npy,5,0,3
front_in/normal/uncrowd/2016_04_08_11_22_27FrontColor.npy,1,0,0
front_in/noisy/uncrowd/2016_04_08_11_39_03FrontColor.npy,0,1,2
front_in/noisy/uncrowd/2016_04_08_11_44_00FrontColor.npy,1,0,2
front_in/noisy/uncrowd/2016_04_08_11_49_13FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_08_11_49_59FrontColor.npy,1,0,2
front_in/noisy/uncrowd/2016_04_08_11_50_31FrontColor.npy,4,0,2
front_in/noisy/uncrowd/2016_04_08_11_51_02FrontColor.npy,4,0,2
front_in/noisy/crowd/2016_04_08_11_57_18FrontColor.npy,8,0,3
front_in/noisy/uncrowd/2016_04_08_11_59_38FrontColor.npy,4,0,2
front_in/noisy/uncrowd/2016_04_08_12_00_45FrontColor.npy,5,0,2
front_in/noisy/uncrowd/2016_04_08_12_09_07FrontColor.npy,7,0,2
front_in/noisy/crowd/2016_04_08_12_11_44FrontColor.npy,9,0,3
front_in/noisy/crowd/2016_04_08_12_14_31FrontColor.npy,19,0,3
front_in/noisy/uncrowd/2016_04_08_12_17_05FrontColor.npy,3,0,2
front_in/normal/uncrowd/2016_04_08_12_22_59FrontColor.npy,4,0,0
front_in/noisy/uncrowd/2016_04_08_12_26_49FrontColor.npy,3,0,2
front_in/normal/uncrowd/2016_04_08_12_34_01FrontColor.npy,5,0,0
front_in/noisy/uncrowd/2016_04_08_12_38_51FrontColor.npy,8,0,2
front_in/noisy/uncrowd/2016_04_08_12_42_19FrontColor.npy,6,0,2
front_in/noisy/crowd/2016_04_08_12_45_04FrontColor.npy,6,0,3
front_in/noisy/uncrowd/2016_04_08_12_52_26FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_08_12_55_50FrontColor.npy,7,1,2
front_in/noisy/crowd/2016_04_08_12_58_25FrontColor.npy,6,0,3
front_in/noisy/uncrowd/2016_04_08_13_00_40FrontColor.npy,4,0,2
front_in/noisy/uncrowd/2016_04_08_13_03_13FrontColor.npy,3,0,2
front_in/normal/crowd/2016_04_08_13_13_00FrontColor.npy,5,0,1
front_in/noisy/uncrowd/2016_04_08_13_19_03FrontColor.npy,0,1,2
front_in/noisy/uncrowd/2016_04_08_13_26_22FrontColor.npy,1,0,2
front_in/normal/uncrowd/2016_04_08_13_36_33FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_13_37_09FrontColor.npy,0,1,0
front_in/noisy/uncrowd/2016_04_08_13_38_25FrontColor.npy,1,0,2
front_in/noisy/uncrowd/2016_04_08_13_40_02FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_08_13_40_34FrontColor.npy,2,0,2
front_in/noisy/crowd/2016_04_08_13_41_17FrontColor.npy,8,0,3
front_in/normal/crowd/2016_04_08_13_44_31FrontColor.npy,6,0,1
front_in/normal/crowd/2016_04_08_13_45_55FrontColor.npy,14,0,1
front_in/normal/crowd/2016_04_08_13_47_37FrontColor.npy,13,0,1
front_in/normal/crowd/2016_04_08_13_49_05FrontColor.npy,10,0,1
front_in/normal/crowd/2016_04_08_13_51_12FrontColor.npy,8,0,1
front_in/normal/uncrowd/2016_04_08_13_55_13FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_13_56_57FrontColor.npy,4,0,0
front_in/normal/uncrowd/2016_04_08_14_00_08FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_08_14_00_33FrontColor.npy,5,0,1
front_in/normal/crowd/2016_04_08_14_04_23FrontColor.npy,17,0,1
front_in/normal/uncrowd/2016_04_08_14_10_58FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_08_14_13_47FrontColor.npy,4,0,0
front_in/normal/uncrowd/2016_04_08_14_16_42FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_08_14_17_00FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_08_14_18_33FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_08_14_20_33FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_08_14_25_36FrontColor.npy,28,0,1
front_in/normal/crowd/2016_04_08_14_30_33FrontColor.npy,6,0,1
front_in/normal/uncrowd/2016_04_08_14_42_21FrontColor.npy,3,0,0
front_in/noisy/uncrowd/2016_04_08_14_49_11FrontColor.npy,6,0,2
front_in/normal/uncrowd/2016_04_08_14_53_13FrontColor.npy,1,0,0
front_in/noisy/crowd/2016_04_08_14_55_42FrontColor.npy,3,0,3
front_in/normal/crowd/2016_04_08_14_57_14FrontColor.npy,2,0,1
front_in/normal/uncrowd/2016_04_08_15_01_23FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_15_48_43FrontColor.npy,0,1,0
front_in/normal/uncrowd/2016_04_08_16_08_05FrontColor.npy,3,0,0
front_in/normal/crowd/2016_04_08_16_11_35FrontColor.npy,11,0,1
front_in/normal/crowd/2016_04_08_16_13_35FrontColor.npy,12,0,1
front_in/normal/crowd/2016_04_08_16_15_33FrontColor.npy,5,0,1
front_in/normal/crowd/2016_04_08_16_18_28FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_08_16_22_23FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_16_24_34FrontColor.npy,2,0,0
front_in/noisy/crowd/2016_04_08_16_28_36FrontColor.npy,14,0,3
front_in/normal/uncrowd/2016_04_08_16_35_47FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_08_16_38_49FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_08_16_50_04FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_19_52_04FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_19_44_12FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_09_19_42_07FrontColor.npy,10,0,1
front_in/normal/crowd/2016_04_09_19_26_55FrontColor.npy,14,0,1
front_in/normal/uncrowd/2016_04_09_19_20_57FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_09_19_17_30FrontColor.npy,18,0,1
front_in/normal/uncrowd/2016_04_09_19_11_04FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_09_19_09_48FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_09_19_04_07FrontColor.npy,11,0,1
front_in/normal/uncrowd/2016_04_09_18_57_24FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_18_57_04FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_09_18_48_45FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_09_18_44_58FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_09_18_42_34FrontColor.npy,17,0,1
front_in/normal/uncrowd/2016_04_09_18_35_40FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_09_18_34_02FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_18_29_48FrontColor.npy,3,0,0
front_in/normal/crowd/2016_04_09_18_25_19FrontColor.npy,5,0,1
front_in/normal/crowd/2016_04_09_18_23_35FrontColor.npy,7,0,1
front_in/normal/uncrowd/2016_04_09_18_22_30FrontColor.npy,5,0,0
front_in/normal/uncrowd/2016_04_09_18_18_55FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_09_18_17_38FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_09_18_17_06FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_09_18_16_10FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_18_10_01FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_18_02_14FrontColor.npy,0,1,0
front_in/normal/uncrowd/2016_04_09_17_57_07FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_17_40_29FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_09_17_34_11FrontColor.npy,3,0,1
front_in/normal/uncrowd/2016_04_09_17_31_37FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_17_31_00FrontColor.npy,3,0,0
front_in/normal/uncrowd/2016_04_09_17_25_51FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_09_17_25_17FrontColor.npy,10,0,1
front_in/normal/uncrowd/2016_04_09_17_17_34FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_09_17_17_19FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_17_14_14FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_17_12_47FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_09_17_11_59FrontColor.npy,17,0,1
front_in/normal/uncrowd/2016_04_09_17_08_52FrontColor.npy,5,0,0
front_in/normal/uncrowd/2016_04_09_17_06_01FrontColor.npy,4,0,0
front_in/noisy/crowd/2016_04_09_16_58_24FrontColor.npy,10,0,3
front_in/normal/uncrowd/2016_04_09_16_42_51FrontColor.npy,5,0,0
front_in/normal/uncrowd/2016_04_09_16_18_34FrontColor.npy,6,0,0
front_in/normal/uncrowd/2016_04_09_16_08_09FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_09_16_07_49FrontColor.npy,2,0,0
front_in/noisy/uncrowd/2016_04_09_16_06_23FrontColor.npy,5,0,2
front_in/noisy/crowd/2016_04_09_16_05_45FrontColor.npy,5,0,3
front_in/normal/uncrowd/2016_04_09_16_05_05FrontColor.npy,2,0,0
front_in/normal/uncrowd/2016_04_09_16_04_43FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_16_04_11FrontColor.npy,2,0,0
front_in/noisy/crowd/2016_04_09_16_03_17FrontColor.npy,9,0,3
front_in/normal/crowd/2016_04_09_15_26_27FrontColor.npy,7,0,1
front_in/normal/uncrowd/2016_04_09_15_24_47FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_09_14_59_48FrontColor.npy,3,1,1
front_in/normal/crowd/2016_04_09_14_56_11FrontColor.npy,27,0,1
front_in/noisy/crowd/2016_04_09_14_50_19FrontColor.npy,12,0,3
front_in/noisy/crowd/2016_04_09_14_46_03FrontColor.npy,15,0,3
front_in/normal/crowd/2016_04_09_14_35_43FrontColor.npy,17,0,1
front_in/normal/crowd/2016_04_09_14_26_02FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_09_14_23_28FrontColor.npy,2,0,0
front_in/normal/crowd/2016_04_09_14_16_56FrontColor.npy,8,0,1
front_in/noisy/crowd/2016_04_09_14_13_18FrontColor.npy,10,0,3
front_in/noisy/crowd/2016_04_09_14_09_27FrontColor.npy,7,0,3
front_in/normal/uncrowd/2016_04_09_14_08_43FrontColor.npy,5,0,0
front_in/normal/crowd/2016_04_09_13_56_30FrontColor.npy,3,0,1
front_in/normal/crowd/2016_04_09_13_54_14FrontColor.npy,5,0,1
front_in/normal/uncrowd/2016_04_09_13_53_46FrontColor.npy,1,0,0
front_in/normal/crowd/2016_04_09_13_49_48FrontColor.npy,11,0,1
front_in/normal/crowd/2016_04_09_13_48_15FrontColor.npy,7,0,1
front_in/noisy/uncrowd/2016_04_09_13_46_18FrontColor.npy,4,0,2
front_in/noisy/uncrowd/2016_04_09_13_45_31FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_09_13_44_51FrontColor.npy,2,0,2
front_in/noisy/uncrowd/2016_04_09_13_43_11FrontColor.npy,1,0,2
front_in/normal/uncrowd/2016_04_09_13_41_08FrontColor.npy,1,0,0
front_in/normal/uncrowd/2016_04_09_13_40_19FrontColor.npy,2,0,0
front_in/noisy/crowd/2016_04_09_13_39_32FrontColor.npy,7,0,3
front_in/noisy/uncrowd/2016_04_09_13_33_23FrontColor.npy,0,1,2
front_in/noisy/uncrowd/2016_04_09_13_32_13FrontColor.npy,0,2,2
front_in/normal/uncrowd/2016_04_09_13_29_28FrontColor.npy,1,1,0
front_in/normal/uncrowd/2016_04_09_13_29_06FrontColor.npy,1,0,0
front_in/noisy/uncrowd/2016_04_09_13_27_36FrontColor.npy,3,0,2
front_in/noisy/uncrowd/2016_04_09_13_27_09FrontColor.npy,0,1,2
front_in/noisy/uncrowd/2016_04_09_13_17_27FrontColor.npy,1,0,2
front_in/noisy/crowd/2016_04_09_13_07_14FrontColor.npy,3,0,3
front_in/noisy/crowd/2016_04_09_13_04_55FrontColor.npy,4,0,3
front_in/normal/uncrowd/2016_04_09_12_51_50FrontColor.npy,1,0,0
